window,variable,model,lead,rmse_mean,acc_mean,mae_mean,bias_mean,n_valid_times
2020-03-01_2020-05-31,z500,HRES,1 days,47.83105036689783,0.9986152593303106,35.76013475978538,-4.813796896582208,182
2020-03-01_2020-05-31,z500,HRES,3 days,142.54075730807915,0.9873993217471495,90.98715526340371,-7.630211896311925,178
2020-03-01_2020-05-31,z500,HRES,5 days,322.8732519360559,0.9335927333963076,191.94092098839062,-12.407464689902275,174
2020-03-01_2020-05-31,z500,HRES,7 days,561.5982790393555,0.7991548132035868,329.2999168013092,-18.32494625873152,170
2020-03-01_2020-05-31,z500,GraphCast,1 days,39.94535039535148,0.9990297310556445,29.32710565136399,-2.3798130061283733,182
2020-03-01_2020-05-31,z500,GraphCast,3 days,128.1620028376601,0.9897305350929294,79.53055728750458,-8.031838136060177,178
2020-03-01_2020-05-31,z500,GraphCast,5 days,291.11850330404707,0.9451400217796612,168.1141357789811,-19.652130948619366,174
2020-03-01_2020-05-31,z500,GraphCast,7 days,505.9266776343224,0.8318183418192672,290.6817681306043,-34.86802223987738,170
2020-03-01_2020-05-31,z500,NeuralGCM,1 days,38.06208189067554,0.9991209363533399,28.43949756709347,-5.590676484188848,182
2020-03-01_2020-05-31,z500,NeuralGCM,3 days,119.70785801174576,0.9910591315170264,73.09758640210961,-2.8296908545098525,178
2020-03-01_2020-05-31,z500,NeuralGCM,5 days,285.2009252835322,0.947997267104284,161.48201643160394,0.4796966863461673,174
2020-03-01_2020-05-31,z500,NeuralGCM,7 days,506.1646202173122,0.8358602599655136,286.9543258878004,3.2348906362739163,170
2020-03-01_2020-05-31,t850,HRES,1 days,0.7202803779383408,0.9843849059717891,0.5073906132556678,0.0018346264640926335,182
2020-03-01_2020-05-31,t850,HRES,3 days,1.1767457816034357,0.9578797625987285,0.8097871921257551,0.01626575254625075,178
2020-03-01_2020-05-31,t850,HRES,5 days,1.8820859599934672,0.889943096594547,1.2416244833945675,0.0004917698302590488,174
2020-03-01_2020-05-31,t850,HRES,7 days,2.7765754430442864,0.758824027313563,1.798464304923191,-0.03720304712329671,170
2020-03-01_2020-05-31,t850,GraphCast,1 days,0.5137278839928535,0.9920981452804812,0.36824283273296987,-0.005096757375937495,182
2020-03-01_2020-05-31,t850,GraphCast,3 days,0.9585458960485418,0.9718147282509206,0.6572405818462563,-0.002075454745618778,178
2020-03-01_2020-05-31,t850,GraphCast,5 days,1.6164112729727036,0.916942990933056,1.04702012971242,-0.05044968315029468,174
2020-03-01_2020-05-31,t850,GraphCast,7 days,2.4730036247937845,0.8033308101666073,1.570923339850396,-0.1156278424722991,170
2020-03-01_2020-05-31,t850,NeuralGCM,1 days,0.5421835232614673,0.9911982089590374,0.38863174808798084,-0.0006156626655819675,182
2020-03-01_2020-05-31,t850,NeuralGCM,3 days,0.9812751256807466,0.9705299508600408,0.67508477567524,0.029210127787959717,178
2020-03-01_2020-05-31,t850,NeuralGCM,5 days,1.6457599239657805,0.9145756917374308,1.0731630313674694,0.051960550189729816,174
2020-03-01_2020-05-31,t850,NeuralGCM,7 days,2.5213196213284625,0.797238120322201,1.6114802557482395,0.06569132773088114,170
2020-03-01_2020-05-31,u850,HRES,1 days,1.3051663235746105,0.9740006269591095,0.96298773572964,0.03866906577058079,182
2020-03-01_2020-05-31,u850,HRES,3 days,2.3548647581736373,0.9144914460050261,1.65284846907094,0.036467290309615645,178
2020-03-01_2020-05-31,u850,HRES,5 days,3.7642075775168866,0.780658997443608,2.561919457577084,-0.0026653591610386294,174
2020-03-01_2020-05-31,u850,HRES,7 days,5.209175015483752,0.5805602245459214,3.555627004378064,-0.044298502566633806,170
2020-03-01_2020-05-31,u850,GraphCast,1 days,1.002842792409323,0.9846516251451748,0.7382648223173341,0.007213441050049363,182
2020-03-01_2020-05-31,u850,GraphCast,3 days,1.9533476303780353,0.9402754557264881,1.3669165932320473,0.045569254143256535,178
2020-03-01_2020-05-31,u850,GraphCast,5 days,3.2181560450933073,0.8315628951516414,2.1617349140208266,0.06995547247799637,174
2020-03-01_2020-05-31,u850,GraphCast,7 days,4.535301664629481,0.6562323494601611,3.0617920771965887,0.10366369069773276,170
2020-03-01_2020-05-31,u850,NeuralGCM,1 days,1.0528902265590323,0.9830713870316294,0.7796052209361944,0.008422658285447984,182
2020-03-01_2020-05-31,u850,NeuralGCM,3 days,1.993049483704739,0.9381021532560352,1.396610868432287,0.03283474004800745,178
2020-03-01_2020-05-31,u850,NeuralGCM,5 days,3.3204685616715244,0.8257656356198082,2.227307609859636,0.07129830841239956,174
2020-03-01_2020-05-31,u850,NeuralGCM,7 days,4.718540869032785,0.6465369633781026,3.1730561588495703,0.10050364698686387,170
2020-03-01_2020-05-31,v850,HRES,1 days,1.3205858111848916,0.9710296818002142,0.967373055196552,-0.014791777552076411,182
2020-03-01_2020-05-31,v850,HRES,3 days,2.384979146392685,0.9047009960623562,1.6400500296615186,0.005718654718692553,178
2020-03-01_2020-05-31,v850,HRES,5 days,3.8056987643483184,0.7551012846386146,2.534404860266725,0.005713544308164807,174
2020-03-01_2020-05-31,v850,HRES,7 days,5.263752386448581,0.5336218421301531,3.493358991738915,-0.0026026530760827446,170
2020-03-01_2020-05-31,v850,GraphCast,1 days,1.020298546687164,0.9827338422953426,0.7484765702624294,-0.027367128988430658,182
2020-03-01_2020-05-31,v850,GraphCast,3 days,1.985281804636758,0.9330914872164107,1.3653852262578672,-0.002849244444152322,178
2020-03-01_2020-05-31,v850,GraphCast,5 days,3.2845622758680166,0.8074176421670186,2.1512196071830316,-0.007135270162061921,174
2020-03-01_2020-05-31,v850,GraphCast,7 days,4.646658262868297,0.5996542082999259,3.030488168462066,-0.017979414806914458,170
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,1.0765240260288886,0.980758070186406,0.7952412093347041,-0.027301586590775632,182
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,2.0236074556613124,0.9308349650101615,1.3981281765069118,0.0037643332608730965,178
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,3.388530048613985,0.8017719946956862,2.218726383340167,-0.0029681677946229376,174
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,4.833108393032633,0.592526162293053,3.15930499800101,-0.0011994893287648957,170
2020-03-01_2020-05-31,mslp,HRES,1 days,63.03333287756775,0.9961338648776773,45.330209347489784,-0.3091785914839032,182
2020-03-01_2020-05-31,mslp,HRES,3 days,153.40380593132377,0.976834266131944,97.32659375381131,-0.6298428889525707,178
2020-03-01_2020-05-31,mslp,HRES,5 days,321.25974100041077,0.8976077634311174,191.55942673773006,-0.6387592751285452,174
2020-03-01_2020-05-31,mslp,HRES,7 days,538.1241183236258,0.7147906485525746,318.0849614503231,-0.41021503614497773,170
2020-03-01_2020-05-31,mslp,GraphCast,1 days,48.912244255105776,0.9976639842032249,35.525927315744084,-3.115889375537982,182
2020-03-01_2020-05-31,mslp,GraphCast,3 days,134.2073057875904,0.9821876647837815,84.7187259238072,-9.797407643064533,178
2020-03-01_2020-05-31,mslp,GraphCast,5 days,288.78337889814406,0.9157404969385022,169.85442742128657,-16.368765432163578,174
2020-03-01_2020-05-31,mslp,GraphCast,7 days,481.37447386762517,0.7617000374703613,283.19806430579126,-23.164336185266365,170
